filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
d8500493-3a04-4439-adaa-106802772ec1.jpg,54500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":425,""y"":1021,""width"":277,""height"":48}","{""name"":""Sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
d8500493-3a04-4439-adaa-106802772ec1.jpg,54500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":417,""y"":1077,""width"":301,""height"":53}","{""name"":""Filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":446,""y"":360,""width"":272,""height"":34}","{""name"":""Azithrocin (500mg)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":451,""y"":408,""width"":260,""height"":32}","{""name"":""A- Mycin (500g)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":449,""y"":459,""width"":258,""height"":33}","{""name"":""Womenton (200ml)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":459,""y"":500,""width"":245,""height"":33}","{""name"":""Resq 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":465,""y"":549,""width"":119,""height"":36}","{""name"":""Jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":456,""y"":598,""width"":246,""height"":46}","{""name"":""WINOP (30mg)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":447,""y"":644,""width"":208,""height"":32}","{""name"":""Zikid (100ml)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":453,""y"":682,""width"":213,""height"":39}","{""name"":""Zofra ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":451,""y"":728,""width"":231,""height"":44}","{""name"":""Zithrox (500)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":443,""y"":775,""width"":257,""height"":41}","{""name"":""Xenobese (120)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":446,""y"":825,""width"":153,""height"":44}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":434,""y"":865,""width"":184,""height"":45}","{""name"":""Ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":440,""y"":922,""width"":277,""height"":40}","{""name"":""Xiclav GFS (70ml)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":457,""y"":965,""width"":208,""height"":52}","{""name"":""Exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":476,""y"":1025,""width"":317,""height"":65}","{""name"":""Actrapid (100IU)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":109,""y"":426,""width"":221,""height"":42}","{""name"":""Seroquet (25)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":117,""y"":473,""width"":210,""height"":38}","{""name"":""Purical (1mg)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":122,""y"":520,""width"":253,""height"":46}","{""name"":""Uromax (400mg)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":127,""y"":577,""width"":235,""height"":46}","{""name"":""Sodicarb (25)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
f635e423-713b-4555-a648-6e0f037f430a.jpg,75958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":120,""y"":630,""width"":250,""height"":54}","{""name"":""Filmet (400mg)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":292,""y"":221,""width"":187,""height"":31}","{""name"":""Actrapid 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":278,""y"":287,""width"":122,""height"":37}","{""name"":""Ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":276,""y"":352,""width"":124,""height"":30}","{""name"":""Uromax 4"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":273,""y"":411,""width"":137,""height"":35}","{""name"":""Zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":274,""y"":481,""width"":162,""height"":37}","{""name"":""Zofra ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":279,""y"":550,""width"":107,""height"":36}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":274,""y"":613,""width"":133,""height"":31}","{""name"":""Exium 40"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6687.JPG,121767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":278,""y"":664,""width"":143,""height"":32}","{""name"":""Filmet 400"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":1321,""y"":99,""width"":1086,""height"":173}","{""name"":""Azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":1345,""y"":309,""width"":1078,""height"":177}","{""name"":""A- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":1325,""y"":485,""width"":1115,""height"":173}","{""name"":""Womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":1399,""y"":675,""width"":979,""height"":185}","{""name"":""Resq 60 Licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":1403,""y"":913,""width"":399,""height"":144}","{""name"":""Jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":1358,""y"":1074,""width"":839,""height"":169}","{""name"":""Winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":1395,""y"":1255,""width"":794,""height"":169}","{""name"":""Zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":1403,""y"":1452,""width"":794,""height"":177}","{""name"":""Zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":1370,""y"":1621,""width"":728,""height"":177}","{""name"":""Zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":1333,""y"":1802,""width"":860,""height"":165}","{""name"":""Xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":1378,""y"":1971,""width"":510,""height"":156}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":1378,""y"":2148,""width"":634,""height"":165}","{""name"":""Ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":1419,""y"":2312,""width"":959,""height"":197}","{""name"":""Xiclav Gfs 700ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":1428,""y"":2539,""width"":860,""height"":152}","{""name"":""Exium 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":1448,""y"":2715,""width"":852,""height"":181}","{""name"":""Actrapid 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":1444,""y"":2921,""width"":782,""height"":148}","{""name"":""Seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":1481,""y"":3077,""width"":835,""height"":165}","{""name"":""Purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":1518,""y"":3250,""width"":1024,""height"":177}","{""name"":""Uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":1543,""y"":3456,""width"":876,""height"":173}","{""name"":""Sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6884.JPG,1693654,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":1576,""y"":3666,""width"":909,""height"":226}","{""name"":""Filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":1572,""y"":946,""width"":876,""height"":181}","{""name"":""Azithrocin (500)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":1568,""y"":1284,""width"":560,""height"":156}","{""name"":""Winop (30)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":1502,""y"":1592,""width"":773,""height"":185}","{""name"":""Zofra ODT (8)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":1555,""y"":1934,""width"":625,""height"":206}","{""name"":""Exium (400)"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":1514,""y"":2349,""width"":704,""height"":173}","{""name"":""Seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":1609,""y"":2695,""width"":753,""height"":173}","{""name"":""Sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_6889.JPG,1875241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":1592,""y"":3102,""width"":568,""height"":214}","{""name"":""Jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":435,""y"":601,""width"":1245,""height"":260}","{""name"":""AZITHROCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":488,""y"":852,""width"":1198,""height"":213}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":445,""y"":1051,""width"":1278,""height"":185}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":464,""y"":1221,""width"":1041,""height"":189}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":478,""y"":1425,""width"":521,""height"":161}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":435,""y"":1614,""width"":1065,""height"":227}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":459,""y"":1846,""width"":985,""height"":151}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":464,""y"":2021,""width"":895,""height"":199}","{""name"":""ZOFRA ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":497,""y"":2225,""width"":980,""height"":204}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":473,""y"":2433,""width"":1041,""height"":175}","{""name"":""XENOBESE 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":492,""y"":2613,""width"":743,""height"":161}","{""name"":""THORMON"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":535,""y"":2793,""width"":866,""height"":180}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":478,""y"":2987,""width"":1240,""height"":194}","{""name"":""XICLAV GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":488,""y"":3190,""width"":1041,""height"":189}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":502,""y"":3375,""width"":1169,""height"":199}","{""name"":""ACTRAPID 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":497,""y"":3574,""width"":966,""height"":194}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":516,""y"":3768,""width"":1037,""height"":199}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":544,""y"":3943,""width"":1179,""height"":194}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":540,""y"":4151,""width"":999,""height"":151}","{""name"":""SODICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_025941.jpg,6534076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":554,""y"":4303,""width"":1174,""height"":213}","{""name"":""FILMET 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":360,""y"":559,""width"":1145,""height"":222}","{""name"":""azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":346,""y"":767,""width"":1250,""height"":189}","{""name"":""a- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":383,""y"":951,""width"":1226,""height"":180}","{""name"":""womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":364,""y"":1169,""width"":951,""height"":204}","{""name"":""resq 60 licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":379,""y"":1368,""width"":573,""height"":194}","{""name"":""jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":364,""y"":1557,""width"":1022,""height"":256}","{""name"":""winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":360,""y"":1775,""width"":857,""height"":175}","{""name"":""zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":421,""y"":1979,""width"":895,""height"":194}","{""name"":""zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":417,""y"":2168,""width"":857,""height"":189}","{""name"":""zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":440,""y"":2357,""width"":895,""height"":213}","{""name"":""xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":426,""y"":2580,""width"":729,""height"":175}","{""name"":""thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":445,""y"":2774,""width"":719,""height"":180}","{""name"":""ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":431,""y"":2958,""width"":1202,""height"":194}","{""name"":""xiclav gfs 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":426,""y"":3152,""width"":1041,""height"":208}","{""name"":""exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
